,Número da Página,Texto da Página,Tempo de Processamento (s)
431,432,"SISBB - SISTEMA DE INFORMACOES BANCO DO BRASIL
18/07/2022  - AUTO-ATENDIMENTO  - 13,07,27
481175618 0029

COMPROVANTE DE SAQUE
CARTAO DE CREDITO

PORTADOR: De ensaios so
AUTORIZACAO: 241020

SEQUENCIAL TRANSAÇÃO: QBBD04

VALOR DO SAQUE: R$ 1.000,00

Leia no verso como conservar este documento,
entre outras informações,

SISBB - SISTEMA DE INFORMACOES BANCO DO BRASIL
18/07/2022 - AUTO-ATENDIMENTO  - 13.06.20
481175616 0029

COMPROVANTE DE SAQUE
CARTAO DE CREDITO

PORTADOR:

AUTORIZACAO: 249816

SEQUENCIAL TRANSACAO: BOBAGZ

VALOR DO SAQUE: R$ 1.000,00

Leia no verso como conservar este documento,
entre outras informações.

SISBB - SISTEMA DE INFORMACOES BANCO DO BRASIL
18/07/2022 - AUTO-ATENDIMENTO - 13.08.13
4811/5618 0029

COMPROVANTE DE SAQUE
CARTAO DE CREDITO

DOR
REDE IRANSADÃO 1/0) 1/]9)
SEQUENC A ;
VALOR DO SAQUE: R$ 1.000,00

Leia no verso como conservar este documento,
entre outras informações,

SISBB - SISTEMA DE INFORMACOES BANCO DO BRA
18/07/2022 - AUTO-ATENDIMENTO - 13,08 E
481175618

.

0029 2
COMPROVANTE DE SAQUE
CARTAO DE CREDITO
PORTADOR: T]]]+ CC tm SS
AUTORIZACAO: 241318
SEQUENCIAL TRANSACAO: Bogas
VALOR DO SAQUE: R$ 1.000,00

Leia no verso como conservar este documento,
entre outras informações,

SISBB - SISTEMA DE INFORMACOES BANCO DO BRASIL
18/07/2022 — AUTO-ATENDIMENTO  - 13.09,40
4811/5618 2029

COMPROVANTE DE SAQUE
CARTÃO DE CREDITO

PORTADOR :

AUTORIZACAD: 241457

SEQUENCIAL TRANSACAO:. B00810

VALOR DO SAQUE: R$ 360, 00

Leia no verso como conservar este documento,
entre outras informações,

",2.5482001304626465
432,433,,1.1402714252471924
433,434,"Esse é o seu boleto
Presidência Da República

Beneficiário
Pessi E Pessi Ltda
CNPJ 12.135.181/0001-42

Valor
R$ 796,00

Descrição
Atendimento De Catering Nf 2493

Antes do vencimento
R$ 0,00

desconto
Após o vencimento
R$ 15,92 0,03%

multa juros

Intermediado por: Cora Pagamentos LTDA
CNPJ 34.052.649/0001-78

Para os bancos de antigamente Jy

18/07/2022
481111065

cent

G cora U

O

12

Vencimento
18/07/2022

Escaneie o OR code ou código de

barras

Código de pagamento para copiar:

00190.00009 03215.837000
14932.786172 7 90500000079600

0! Pague esse boleto via Pix com o OR

code abaixo

COMPROVANTE DE PAGAMENTO DE TITULOS

BANCO DO BRASIL S,A

WML IBORAOIA32 15837000 14932785 1727905000CRA7I6

BENEFICIARIO:

CORA 1 PAGAMENTO LTDA.

NOME FANTASIA:

CORA PAGAMENTOS LTDA.
CNPJ: 34,052.649/0001-78

BENEFICIARIO FINAL:
Pessi E Pessi Ltda

CNPJ: 12,135,181/0001-42

PAGADOR:

Presidência Da Republica

CNPJ: 00,394,411/0001-09

NOSSO NUMERO
CONVENTO

DATA DE VENCIMENTO
DATA DO PAGAMENTO

VALOR DO DOCUMENTO
VALOR COBRADO

NR, AUTENTICACAO

32158370014932786
03215837
18/07/2022
18/07/2022

796,00

796,20

2.826,DE4.F3F.F14.E75

LEIA NO VERSO COMO CONSERVAR ESTE DOCUMENTO,
ENTRE OUTRAS Iiyi unhin

Data de emissão: 18/07/2022
",2.5881059169769287
434,435,"Esse é o seu boleto
Presidência Da República

Valor
R$ 3.560,00

Beneficiário
Pessi E Pessi Ltda
CNPJ 12.135.181/0001-42

Descrição
Atendimento De Catering Nf 7943

Antes do vencimento

PO cit
C cora a

Vencimento
18/07/2022

Escaneie o OR code ou código de

barras

Código de pagamento para copiar:

00190.00009 03215.837000
14932.973176 6 90500000356000

CREA:

R$ 0,00

desconto

Após o vencimento
R$ 71,20 0,03%

multa juros

Intermediado por: Cora Pagamentos LTDA

CNPJ 34.052.649/0001-78

Para os bancos de antigamente NE

code abaixo

fo 0) Pague esse boleto via Pix com o OR
O

DR

Data de emissão: 18/07/2022

Quer emitir boletos de graça? Acesse: cora.com.br/boletos-gratis

18/07/2022 BANCO DO BRASIL 13:16:17
481111065 0052

COMPROVANTE DE PAGAMENTO DE TITULOS

BANCO DO BRASIL S.A.
AM 1IOBAADIO3? 15837000 149329731 70590 ABHAAISGRAA
BENEFICIARIO:

CORA T PAGAMENTO LTDA,
NOME FANTASIA:

CORA PAGAMENTOS LTDA,
CNPJ: 34,052,649/0001-76
BENEFICIÁRIO FINAL:

Pessi E Pessi Ltda

CNPJ: 12.135.181/0001-42
PAGADOR:

Presidência Da Republica
CNPJ: 08,394,411/0001-09

“32158370014932973

NOSSO NUMERO

CONVENTO 03215837
DATA DE VENCIMENTO 18/07/2022
DATA DO PAGAMENTO 18/07/2022
VALOR DO DOCUMENTO 3,560, 00
VALOR COBRADO 3,568, 00

NR, AUTENTICAÇÃO “6,8E7,052.865.C58.76F
LEIA NO VERSO COMO CONSERVAR ESTE DOCUMENTO,
ENTRE OUTRAS INFORMACOES,
",2.858635663986206
435,436,"> ai RELATÓRIO DE SERVIÇOS PRESTADOS - QUALITY CATERING

FORNECEDOR: PESSI E PESSI LTDA BASE: MAO
PERÍODO : 18/06/2022

SECRETARIA ESPECIAL DE ADMINISTRAÇÃO DE PRESIDÊNCIA DA REPÚBLICA

— ua ES
Quantidde Atendida PÇ UNIT VALOR TOTAL
18/06/2022

E TLD em |
[1624 |REPEIÇÃOABASEFLÉ fo A 21
[625 |nErEIÇÃOABASEDEPERE Jo nm | za rs s000/R$ 1.680,00]
ss fjureção con — > 1d eis as
| 1627 JÁGUA MINERAL 2 LIS [0 | 0 rs o ons|RS
E E O O E E
[1628 [cocaconzmozus [| 0 | otro amsfrs
[ams [omormcusoks 16 | 16 Rs t50| R$ 120,00]
[o |  TotaldosProdutos | 3.560,00 |
7 O DE
[5 HANDLINGEMB190 To Toa rs aoooo | R$ 400,00
[0 Taxaderoportuaria. [o fo oa Ins 396,00
[DO |  Totaldosserviços To 79600]
DD | TotalGeral O | 4.356,00)

",3.0369207859039307
436,437,"22/06/2022 14:36 Gmail - Solicitação de Orçamento de Catering. mM

. ITexto das mensagens anteriores oculto] é %
>. a sá o
«=» Nº 0522-FAB EMB 190 1 ESCAV VC 2.pdf g
202K Pol
o,
operações fab <operacoes .fab.pr(Ogmail.com> 27 de maio de 2022 14:52

Para: Carmen Almeida <qualidade.mao(Dqualitycatering.com.br>
Cc: Leandro Pessi <leandro.pessi(Dqualityhandling.com.br>

Boa tarde!

Carmen, a aeronave VC-2 está prevista pousar no aeroporto as 14:30, vamos marcar a entrega para às 15:15 local.

Atenciosamente,
Ananias de Souza Rocha.
[Texto das mensagens anteriores oculto]

Carmen Almeida <qualidade.mao(Dqualitycatering.com.br> 27 de maio de 2022 11:48
Para: operações fab <operacoes.fab.pr(Ogmail.com>, Controle Mao <controle.mao(Dqualitycatering.com.br>
Cc: Leandro Pessi <leandro.pessi(Dqualityhandling.com.br>

Oi Ananias,

Boa tarde.
Ok! Base MAO ciente!
(DControle Mao

Atenção para o horário de atendimento!

Atenciosamente,

Cármen Almeida

Gerente de Qualidade

Quality Catering .
E-mail: qualidade.maoQqualitycatering.com.br,

Telefone: (92) 3042-1977

""Nós somos aquilo que fazemos repetidamente. Excelência, então, não é um modo de agir, mas um hábito"". Aristóteles

ED Antes de imprimir pense em sua responsabilidade e compromisso com o meio ambiente!

[Texto das mensagens anteriores oculto]

https://mail.google.com/mail/u/0/?ik=15c5ee33b9&view=pt&search=all&permthid=thread-a%3Ar-7560111411307871 263&simpl=msg-a%3Ar-7551... 3/3

",2.7171218395233154
437,438,"22/06/2022 14:36 ; Gmail - Solicitação de Orçamento de Catering. -
= Nº0522-FAB AIRBUS A 319 VC 1 P.pdf
 50K

rá Nº 05 22 - FAB EMB 190 1 ESCAV VC 2.pdf
50K

A —

operações fab <operacoes.fab.pr(Ogmail.com> 23 de maio de 2022 16:08

Para: Carmen Almeida <qualidade.mao(Oqualitycatering.com.br>
Cc: Leandro Pessi <leandro.pessi(Oqualityhandling.com.br>

Boa tarde!

Presada Carmen, para fins de orçamento, nossa operação será realizada no aeroporto Eduardo Gomes e não mais

em Ponta Pelada.

Atenciosamente,
Ananias de Souza Rocha.
[Texto das mensagens anteriores oculto]

operações fab <operacoes.fab.pr(Dgmail.com> 25 de maio de 2022 18:04

Para: Carmen Almeida <qualidade.mao(Dqualitycatering.com.br>
Cc: Leandro Pessi <leandro.pessi(Oqualityhandling.com.br>

Boa noite, )

Presada Carmen, gostaria de confirmar 01(um) serviço de catering da aeronave EMB 190 VC-2 para sábado
28/05/2022 as 15:00 no aeroporto Eduardo Gomes. informo ainda que o pedido da aeronave VC-1 2101 não será
mais necessário. segue em anexo o pedido aprovado.

Atenciosamente,
Ananias de Souza Rocha.

[Texto das mensagens anteriores oculto]

TT
E PEDIDO DE COMISSARIA MANAUS -AM - 28-5-2022.xIs
226K

Carmen Almeida <qualidade.mao(Dqualitycatering.com.br> 26 de maio de 2022 09:18

Para: operações fab <operacoes.fab.pr(Ogmail.com>
Cc: Leandro Pessi <leandro.pessi(Dqualityhandling.com.br>

Prezados,
Bom dia.

Segue em anexo o Orçamento Nº05/2022.
Ficamos no aguardo da confirmação do horário para o atendimento.

Atenciosamente,

Cármen Almeida

Gerente de Qualidade

Quality Catering é
E-mail: qualidade.maoQqualitycatering.com.br
Telefone: (92) 3042-1977

“Nós somos aquilo que fazemos repetidamente. Excelência, então, não é um modo de agir, mas um hábito”. Aristóteles

Fans de imprimir pense em sua responsabilidade e compromisso com o meio ambiente!

nttps:/mail.google.com/maillu/0/?ik=1ScSee33b9&view=pt&search=all&permthid=thread-s%3Ar-75601 1 1411307871263&simpl=msg-a%3Ar-7551 ro

2/3
",3.0130748748779297
438,439,"22/06/2022 14:36 Gmail - Solicitação de Orçamento de Catering.

” Peas Gmail operações fab <operacoes.fab.prO mail.com>

VP.

Solicitação de Orçamento de Catering.
7 mensagens

operações fab <operacoes.fab.pr(Ogmail.com> 23 dé?naio de
Para: Carmen Almeida <qualidade.mao(Qqualitycatering.com.br>
Cc: qualidade.mao(dqualitycatreing.com.br

Bom dia!

Conforme contato telefônico com a Senhora Carmem, solicito um orçamento de catering para atender 02 duas
aeronaves da FAB a serviço da Presidência da República no dia 28/05/2021 no aeroporto Ponta Pelada - Manaus
(SBMN) com previsão de decolagem às 14:00.

Para fins de orçamento haverá a necessidade de descarregar os trolleys da aeronave presidencial VC-1 no dia
27/05/2021 com o as louças a serem higienizadas, o horário ainda será definido posteriormente.

Ao enviar a cotação por favor nos envie as formas de pagamento disponíveis, temos a preferência de realizar O
pagamento como cartão de crédito no dia da entrega.

Fico à disposição para maiores esclarecimentos.

Atenciosamente,
Ananias de Souza Rocha.
61 9957-4383

Sat Flavia
61 98291-1450

E) PEDIDO DE COMISSARIA MANAUS -AM - 28-5-2022.xis
476K

Carmen Almeida <qualidade.mao(Dqualitycatering.com.br> 23 de maio de 2022 10:40
Para: operações fab <operacoes.fab.pr(Qgmail.com>
Cc: Leandro Pessi <leandro.pessi(Oqualityhandling.com.br>

Prezados,

Boa tarde.

” . él
Seguem orçamentos solicitados.
Para ciência, meio de pagamento com o qual tabalhamos e boleto bancário.

Atenciosamente,

Cármen Almeida

Gerente de Qualidade

Quality Catering

E-mail: qualidade.mao(Oqualitycatering.com.br
Telefone: (92) 3042-1977

“Nós somos aquilo que fazemos repetidamente. Excelência, então, não é um modo de agir, mas um hábito"". Aristóteles

ES anees de imprimir pense em sua responsabilidade e compromisso com o meio ambiente!

[Texto das mensagens anteriores oculto]

2 anexos .
https://mail.google.com/mail/u/0/2ik=1 5chee33b9&view=pt&search=all&permthid=thread-a%3Ar-7560111411307871263&simpl=msg-a%3Ar-7551... 1/3
",3.181271553039551
439,440,"eso Ora,

: “Esseéo seu boleto G Cora pa dão à É

Presidência Da República

Valor Vencimento
R$ 3.560,00 EB) 06/07/2022

O ramo 8

Beneficiário
Pessi E Pessi Ltda dio no
Escane eo código ae barras
CNPJ 12.135.181/0001-42 UJ o
Descrição lp) Código de pagamento para copiar:
Atendimento De Catering Nf 7943 00190.00009 03215.837000

13341.690173 9 90380000356000

Após o vencimento
R$ 71,20 0,03% Intermediado por:
multa juros Cora Pagamentos LTDA

CNPJ 34.052.649/0001-78

Antes do vencimento

MO

Data de emissão: 21/06/2022

R$ 0,00
desconto
Para os bancos de antigamente Quer emitir boletos de graça? Acesse: cora.com.br/boletos-gratis
£ BancoDoBrasit | 001-9 | 00190.00009 03215.837000 13341.690173 9 90380000356000

Local de Pagamento Vencimento

Pagável em qualquer agência bancária CC ranma

iciári CPF/CNPJ do Beneficiário ; Agência/Código do Beneficiário

Pess! E Pes Ltda

Data do Documento Nr. do Documento Espécie Doc Nosso Número

13341690 FA ooogasea700 13841690
17 R$

Após o vencimento, aplicar multa de R$ 71,20 e juros de 0,03% ao mês.

E
3
2,
o
D
a
[o]

(=) Valor Cobrado

Pagador Presidência Da República - CNPJ 00.394.411/0001-09

Sacador/Avalista

DO)

Autenticação Mecânica - Ficha de Compensação
",3.1740143299102783
440,441,"Esse é o seu boleto G cora

Presidência Da República
Valor | (ER Vencimento
R$ 796,00 06/07/2022

Beneficiário

Es

Pessi E Pessi Ltda (io À 2
=Scaneie o código de barras
CNPJ 12.135.181/0001-42 sy
Descrição L3 Código de Pagamento para copiar:
Atendimento De Catering Nf 2493 00190.00009 03215.837000
N
13341.852179 4 20380000079600 ——-— O
. . Tee
Após o vencimento ===E-
===.
R$ 15,92 ., 0,03% Intermediado por:. mn É
E === ..
multa juros "" Cora Pagamentos LTDA =—=——— 18
Es
CNPJ 34.052.649/0001-78 mm te
: =:
Antes do vencimento . Es o
ES==—— 7
R$ 0,00 [E E É
desconto Ss 0
Para os bancos de antigamente N> Quer emitir boletos de graça? Acesse: cora.com.br/boletos-gratis
Z BANCODOBRAsIL | 001-9 | 00190.00009 03215.837000 13341.852179 4 90380000079600

06/07/2022

Beneficiário CPF/CNPJ do Beneficiário Agência/Código do Beneficiário
Data do Documento Nr. do Documento Espécie Doc Nosso Número
Uso do Banco Carteira Espécie Moeda Quantidade Moeda (=) Valor do Documento

i , apli j j ; (-) Desconto

(-) Outras Deduções/Abatimento

(+) Mora/Muita/Juros

(+) Outros Acréscimos

Pagador Presidência Da República - CNPJ 00.394.411/0001-09

Sacador/Avalista

",2.84423565864563
441,442,"21/03/2022 13:12 nitps:/infse-prd manaus .am.gov.brinfselservlet/aprelnotafiscabml?+n86Cq*tvwDe5zsBzsFQOn BcCJHOpkiwysddJ ReDgs=

PREFEITURA DE MANAUS

+ lia!
Secretaria Municipal de Finanças e Tecnologia da Senotamanaus | 4 Oy )
Informação - SEMEF É AA
ea,
'Q Rubri g

(NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFSe,,

Código de verificação Data/Hora da emissão
6113.398D.E50B  |21/06/2022 - 13:09:44
A autenticidade desta nota pode ser confirmada Natureza da operação

Número da Nota
em: rota.manaus.am.gov.br, informando o código de [Retenção do 2493
verificação. ISSQN

Prestador de Serviços

=| PESSI E PESSI LTDA

| ANTOINE LAVOISIER, 138,QUADRA:A;LOTE:04;RESIDENCIAL:P

| TARUMÃ, Telefone: 32380899.

| cep 69041030 - MANAUS - AM - BRASIL :

| cprjcnp3 12.135.181/0001-42 Inscrição Municipal 13355501
| Email contabilidadecgbOqualityhandling.com.br Inscrição Estadual
Tomador de Serviço
Nome do tomador do serviço PRESIDENCIA DA REPUBLICA

CPRICNPS 00.394.411/0001-09

Fr dereço PRACA DOS TRES PODERES, S/N, PALÁCIO DO PLANALTO

Brirro EIXO MONUMENTAL, Telefone: .
Cep 70100-000

Cidade NÃO LOCALIZADO! - - BRASIL Inscrição Municipal 1737
mail testeOteste.com.br Inscrição Estadual

Discriminação do Serviço/Dados Adicionais

Referente ao atendimento em MAO AERONAVE (EMB 190) no dia 18 de Junho de 2022. Vencimento:
06/07/2022. Retenção do PCC conforme Lei no 13.137 de 22/06/2015.

Descrição do serviço o Quantidade Valor unitário

a a e

Handling de entrega de Catering : 1 400,00 . 400,00
Taxa Aeroportuária i 1 396,00
20.02-SERVIÇOS AEROPORTUÁRIOS, UTILIZAÇÃO DE AEROPORTO,
MOVIMENTAÇÃO DE PASSAGEIROS, ARMAZENAGEM DE QUALQUER NATUREZA,
Serviço: CAPATAZIA, MOVIMENTAÇÃO DE AERONAVES, SERVIÇOS DE APOIO
AEROPORTUÁRIOS, SERVIÇOS ACESSÓRIOS, MOVIMENTAÇÃO DE MERCADORIAS,
LOGÍSTICA E CONGÊNERES.

Desconto(R$) Dedução(R$)
0,00 0,00 *
Retenções .

INSS(RS) PIS(RS) ofins(RS) CS.L.L(RS)
87,56 5 ,d7 - 23,88 , 7,96 0,00
ISSQNGRS? Outras Deduções(RS) 'otal das Retenções (RS) falor Liquido da Nota(R$)
9 0,00 164,37 € 631,63

Outras Informações

- Competência: Junho/2022- ISS de responsabilidade do: Tomador de serviço- Serviço
Tributado no Município: MANAUS- Data do vencimento do ISS desta NFSE: 10/07/22-
Operação com retenção de ISS por Substituição Tributária.

[Valor do Serviço (RS)

796,00 |

Atesic anne derreta cit JETuiçe constante
2 Nais Ciscuto sura foi secebigo

- que os valores epresontador estão

e em centormidedo com O

Em. 4 1/06 10927

. , Aer
Assessoria da Aeronaútica-CMPR

5

ntosInfse-prd.manaus.em gov brinfselservetlapreinotafiscaleml?+nBSCa+ywDeSzsBzsFQOnBoCJHOpkiwysdd ReDase 1
",4.668668270111084
442,443,"RECEBEMOS DE PECTI E PESSL LTDA NO VALOR TOTAL DA NF: 3560.00 OS PRODUTOS CONSTANTES NA NOTA FISCAL INDICADA RO LADO. DESTINATÁRIO: PRESIDENCIA DA REPUBLICA

IDENTIFICAÇÃO E ASSINATURA DO RECEBEDOR

?

43º ser SS O

=á. 9» : ENTRADA CHAVE DE ACESSO

“rat E TI , 138 -

vet RUA ANTOIN Eid Eid PORTINARI) Nº 7943 1322 0612 1351 8100 0142 5500 1000 0079 4319 1000 5281

MANAUS - AM Série: 1 Consulta de autenticidade no portal nacional dz NE-e =
' dá www.nfe. fazenda. gov.br/portal ou no Site da Safaz
CEP: 69041030 FONE: 9232320899 R Folha 1/41 Autorizadora.

NATUREZA DA OPERAÇÃO 7 . | PROTOCOLO DE AUTORIZAÇÃO DE uso -
Venda para fora do estado , [113222098436113
INSCRIÇÃO ESTADUZL TiNscRIÇÃO ESTADUAL DE SUBST. Tenes +
042280236 . 12.135.181/0001-42 )
DESTINATÁRIO
HOME / 2;zÃO so aL CNP / crer E

DATA EMISSÃO

PRESIDENCIA DA REPUBLICA
ENDEREÇO

PRACA DOS TRES PODERES, SN PALACIO DO PLANALTO

21/06/2022

DATA ENTRADY / SAIO, A

21/06/2022

essas
FATURA / DUPLICATA
o Fá L t A

R$ 3.560,00
ÍVALOR TOZKE DA NORA sia

RS 0,00 R$ 3.560,00

FRETE POR CONTA PLACA DO VEICULO [UF VEICULO [Cnrs 7 cor
O-EMITENTE

O a ta <> O
Co INSCRIÇÃO ESTADUAL

| PESO LIQUIDO

00.394.411/0001-09
E [cer

70100000

RA

[BAIRRO / DISTRITO

ZONA CIVICO-

ENIOSRADOS : VOLUMES TRANSPORTADOS

NOME / RZ3AO soc"" aL

QUANTIDALS

[PESO BRUTO

G/ Das ==
Es EE

— REFETTR 7

A tRota car + “mu Tita sa
Atesta cre ap Tê c

Gr presente Noz. Fica: cá
tt & QUE os valores ancesentados

Telos € en conyrmidade | O
o -á) , ui Cc ditas a,
Binpeaho/Contreto Cláudio
2º Sgt Aer
» O A
Era ” O 04 ntica
Em, 20 4€ & / 92 | | Âssessoria da Aeronaútica-CMPR

CALCULO DOC ISS QN

INSCRIÇÃO MUNIC: “AL

13355501

RETENÇÕES
DADOS ADICIONAIS

INFORMACIZS COMP: TMENTARES
Refererte ac itendimento em MAO AEROL NAVE (EMB-190) no dia 18 de Junho de 2022, Vencimento: 06/07/2022DECRETO Nº
20.686/99 ALTERADO POR DECRETO Nº 34, 464/14 Art. 13 6 21 Fica reduzida em 30% a base de calculo do ICMS no

fornecimento ce ref feicoes - Trib aprox: R$ 478.82 Federal e 640.80 Estadual Fonte: IBPT/empresometro. com.br B391D4

BASE DE CALCULO DO ISSQN VALOR DO ISSQN

RESERVADO AO Fisco

",4.512509346008301
443,444,"Presidência da República ed : a

Gabinete de Segurançã Institucional a Pa, » ) Ea

Secretaria de Segurança e Coordenação Presidencial : ; É

Departamento de Coordenação de Eventos, Viagens e Cerimonial Militar 4 ap dá x

Coordenação-Geral de Transporte Aéreo ke = dl
“a gs

PEDIDO DE COMISSARIA Nº 90/2022 (ECV)

Status: REALIZADO Aeronave: EMBRAER 190 Pronto no Catering: 18/06/2022 17:40:00
Embarque na aeronave: 18/06/2022 18:40:00
Decolagem: 18/06/2022 20:40:00

Evento: 90/2022 Missão: RES/RESGATE-ESCAV

Período: 14/06/2022 a 19/06/2022 “* OTA: MAJ FAB BENINI

Movimento: Origem: MANAUS - AM (BRASIL) - 18/06/2022 20:40
Destino: BRASILIA - DF (BRASIL) - 19/06/2022 00:15

Responsável pelo pedido: 2S FAB CLAUDIO (Ramal: 6811)

“rnecedor: SUPRIMENTO DE FUNDOS (Sem contrato)

REFEIÇÕES

Jantar Jantar ESCAV
Entrada fria

PR

Principal / Carnes vermelhas
Cc 05

Principal / Peixes

PFM 07

Sobremesa

Ss 33

un 43

SERVIÇOS
Não informado

“EBIDAS

Não informado

MISCELLANEOUS '
Não informado

OUTROS PRODUTOS

Gelo Cubo - Kg Kg 16

<—=""""""""""———""[—""————————e-——eeeeee ee ee me rs

Gerado em: 22/06/2022 13:54:44 - Cadastro:251/2022 Página 1/1
",2.5405569076538086
444,445,"SEI/PR - 3450107 - OFICIO

1lof2

00185.004216/2022-47

Presidência da República
Gabinete de Segurança Institucional
Secretaria de Segurança e Coordenação Presidencial
Departamento de Coordenação de Eventos, Viagens e Cerimonial Militar
Coordenação-Geral de Transporte Aéreo

OFÍCIO Nº 902/2022/CGTA/DCEV/SCP/GSI/PR
- Brasília, 22 de junho de 2022.

Ao Senhor

Diretor de Planejamento, Orçamento, Finanças e Contabilidade - DIROF
Palácio do Planalto - Anexo Ill

Praça dos Três Poderes - Brasília - DF

CEP: 70150-900

Assunto: Indenização de Fatura.

Anexo: Pedido de comissaria nº 90/2022 (ECV), boletos bancários e notas fiscais nº
7943 e 2493.

1. incumbiu-me o Sr. Diretor do DCEV de encaminhar ao senhor a notas
fiscais constantes em anexo, para pagamento por meio de boletos bancários, um no valor total de
R$ 3.560,00 (três mil quinhentos e sessenta reais) e outro no valor de R$ 796,00 (setecentos e
noventa e seis reais), referentes ao apoio de comissaria prestado à aeronave EMB190 (VC-2) da
Força Aérea Brasileira, em missão R/RESGATE-ESCAV de interesse da Presidência da República,
em 18/06/2022, na cidade de Manaus-AM. .

2. O supracitado pedido é referente ao evento ""Congresso Internacional da Visão
Celular no Modelo dos 12"" em MANAUS-AM.

3! Os serviços foram efetivamente executados, recebidos e aceitos, conforme
documentação em anexo da empresa PESSI E PESSI LTDA.

4. Por oportuno, informo que os boletos vencem no dia 06/07/2022.

:

Cordialmente,

DENIS B
Oficial de Transporte Aéreo

“BRASIL 200 ANOS
INDEPENDÊNCIA, SOBERANIA E LIBERDADE"".

“ 18/07/2029 11:55

NUpS://SEI-pr.presigencia.gOv.DI/ SEI COHU VIAUUI -PUp/acvav—uvcuL...
",3.1034421920776367
445,446,"ESTABELECIMENTO

V G da Mota Eventos e
Representação Comercial

SERVIÇO/MATERIAL| NOTA FISCAL VALOR

Parbelmenito di 16€17 4.603,00
Lanches e Refeições

42.820.069/0001-01

Alimentaçao

Churrascaria Papaleguas [20.881.484/0001-32

TOTAL - 5.553,00

1.3. DESPESA COM GRADE DE CONTENÇÃO

Houve, por solicitação da Coordenação de Segurança de Área - CSA; O aluguel de 250
metros de grades de contenção, conforme (Folha 112).

ESTABELECIMENTO CNPJ SERVIÇO/MATERIAL NOTA FISCAL VALOR

Milber Lima do M. Neto |40.945.078/0001-01 Grades de Contenção 11 7,500,00
Eireli

1.4. DESPESA COM EXCESSO DE BAGAGEM, MATERIAL DO GSI.

Houve a necessidade de pagamento de excesso de bagagem no voo comercial para a
cidade de São Luís - MA, conforme recibo (Folha 126), esclareço ainda que o pagamento foi
realizado na modalidade saque, em virtude, do agente suprido não estar presente no momento do

embarque junto com o servidor responsável pelo material.
ESTABELECIMENTO CNPJ SERVIÇO/MATERIAL VALOR
57963813, 1.015,00
57963415

Gol Linhas Aéreas 07.575.651/0001-59 Excesso de Bagagem

É o Relatório.
Brasília, 18 de julho de 2022.

Atesto o fornecimento/prestação dos serviços referentes aos documentos fiscais citados no
presente Relatório e acostados ao processo de prestação de contas 00150.000465/2022-61, de
acordo com a Norma de Suprimento de Fundos nº IIl-202 e Portaria 612-SG/PR, de 30/12/1997.

Brasília, 14 de Asog) de 2022,

",3.31268310546875
