,Número da Página,Texto da Página,Tempo de Processamento (s)
82,83,"18/03/2019 NOTA CARIOCA - Nota Fiscal de Serviços Eletrônica - NFS-e - Prefeitura da Cidade do Rio de Janeiro

PREFEITURA DA CIDADE DO RIO DE JANEIRO 0016229
SECRETARIA MUNICIPAL DE FAZENDA
NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e rolo an Rate
Código de verificação
E - NOTA CARIOCA - XZEN.ZYN4
PRESTADOR DE SERVIÇOS ento: Orça,
CPFICNPJ: 29.060.059/0001-57 Inscrição Municipal: 1,104.561-8 Inscrição Estaduajf= DX %

ao
ser

NomeiRazão Social: LH BARRA RIO ADMINISTRAÇÃO HOTEIS SPE LTDA À FAS come ga

Nome Fantasia: Hotel Laghetto Stilo Barra Rio 00...

LAGHETTO =

Suilo Endereço: AVH LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012
Município: RIO DE JAHEIRO UF: RJ E-mail: recepcao(blaghettobarrariocombr

TOMADOR DE SERVIÇOS

CPFICNPJ:  00,394,411/0001-09 Inscrição Municipal: ---- Inscrição Estadual. ==="" ——

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA dao ii]
dos Tres Poderes 5H, PALÁCIO DO PLAHALTO - Zona Civico-Administ

Endereço: cep: 70100-000
Município: BRASILIA UF: DF E-mail: magda.myrondpresidenciagoubr

DISCRIMINAÇÃO DOS SERVIÇOS

:

Tel: eb sdas ao ad

ados Hospedagem:

ospede: GABRIEL MARINHO DA SANTOS
Qutros Hospedes: GABRIEL SANTANA DOS SANTOS
UH: els
Tipo de UH: STILO TWIN
Reserva: JáZlg5a
Checkin: 25/02/2019
Checkout: 04/03/2019
Grupo:
Diaria 2Z550,00

VALOR DA NOTA = R$ 2.550,00

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) | Base de Cálculo (R$) | Aiquota (%) “valor do I55 (R$)
0,00 0,00 2.550,00 5,00% 127,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.096 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: &y. Rio Branco nº 25, 5º andar, tel 151: mese procon.rj gov br
- Data de vencimento do ISS desta NFS-e: 03/04/2019.

- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 16311 Série E, emitido em 15/03/2019.

https://notacarioca.rio.gov.br/contribuinte/notaprint.aspx?ccm=1 1045618&nf=16229&cod=XZENZYN4

11
",5.700251817703247
83,84,"18/03/2019 NOTA CARIOCA - Nota Fiscal de Serviços Eletrônica - NFS-e - Prefeitura da Cidade do Rio de Janeiro

Número da Not
PREFEITURA DA CIDADE DO RIO DE JANEIRO “00016228

SECRETARIA MUNICIPAL DE FAZENDA
NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e e
- NOTA CARIOCA - WS5UT GZAT

PRESTADOR DE SERVIÇOS se to, Oy; o,

| CPFICNPJ: 29.060.059/0001-57 Inscrição Municipal: 1.104,561-8 Inscrição Estadual y b E,

| NomeiRazão Social: LH BARRA RIO ADMINISTRACAO HOTEIS SPE LTDA À FAS... pi A

LA GHETTO Nome Fantasia: Hotel Laghetto Stilo Barra Rio Tel.: essgosoo meo õ
Sul Q Endereço: AVN LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012 “, Ms nor Pd

Município: RIO DE JANEIRO UF: RJ E-mail: recepcaof)laghettobarrariocombr

TOMADOR DE SERVIÇOS

CPFICNPJ:  00.394,411/0001-09 Inscrição Municipal: ---- Inscrição Estadual. SI md |
Mome:Razão Social SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA ed ma a d a

dos Tres Poderes SH, PALACIO DO PLANALTO - Zona Civico-Administ

Endereço: cep: 70100-000
Municipio: BRASILIA

Tel: mm N ai cem
UF: DF E-mail: magda.myrondpresidenciagoubr
DISCRIMINAÇÃO DOS SERVIÇOS

rsao 08.76

EAdos Hospedagem:
Hospede: LEONAEDO MACEDO DO NASCIMENTO
Qutros Hospedes: JOAO MARCOS O DOS SANTOS
UH: 1218 pm mma normerme eso ] rim
Tipo de UH: STILO TRIPLO At eviços)
Reserva: 1421875 | cons |
Checkin: 25/02/2019 |
Checkout: 04/03/2019 | |
Grupo: ! ; É
Diaria 2550,00 mm

comem y
W q

VALOR DA NOTA = R$ 2.550,00
Serviço Prestado
“valor do 155 (R$) Crédito p/ IPTU (R$)
127,50 0,00

09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) | Base de Cálculo (R$) Niquota (%)
0,00 0,00 2.550,00 00

OUTRAS POENTE

- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 154 0/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: &w. Rio Branco nº 25, 5º andar, tel 151 weevy procon.rj gov br

- Data de vencimento do ISS desta NFS-e: 03/04/2019.

- Esta NFS-e não gera crédito para abatimento no IPTU.

- Esta NFS-e substitui o RPS Nº 16310 Série E, emitido em 15/03/2019.

https://notacarioca.rio.gov.br/contribuinte/notaprint.aspx?cem=1 1045618&nf=16228&cod=W5UTGZ4T 11

",5.667324066162109
84,85,"18/03/2019 NOTA CARIOCA - Nota Fiscal de Serviços Eletrônica - NFS-e - Prefeitura da Cidade do Rio de Janeiro

Número da Not
PREFEITURA DA CIDADE DO RIO DE JANEIRO “00016230

SECRETARIA MUNICIPAL DE FAZENDA Data e Hora de Emissão
NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e ERRO Agidi do
Código de verificação
- NOTA CARIOCA - HGVR-HC5L

PRESTADOR DE SERVIÇOS ” sento Os;

CPFICNPJ: 29,060.059/0001-57 Inscrição Municipal: 1.104,561-8 Inscrição Estação. yo

Fis
e,

NomeiRazão Social: LH BARRA RIO ADMINISTRAÇÃO HOTEIS SPE LTDA Ea

Mome Fantasia: Hotel Laghetto Stilo Barra Rio Tel: 21 3809900 soro
LAGHETTO 2a, ABTG sa 4
Selo Endereço: AVN LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012 o) o

Município: RIO DE JANEIRO UF: RJ E-mail: recepcao(Dlaghettobarrariocombr

TOMADOR DE SERVIÇOS
PERES MES Inscrição Municipal. ---- Inscrição Estadual.
NomeiRazão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA a bo Lo di F
dos Tres Poderes SH, PALACIO DO PLAHALTO - Zona Civico-Administ Telinto AU

Endereço: cp: 70100-000
Município: BRASILIA UF: DF E-mail. magda.myrondpresidenciagoubr

DISCRIMINAÇÃO DOS SERVIÇOS

WESLEY ANDEADE SOUZA
Outros Hospedas: LUCAS SILVA SANTOS
UH: “16
Tipo de UH: STILO TWIN
Reserva: 1421867
Checkin: 25/02/2019
Checkout: 04/03/2019
Grupo:
Diaria 2550,00

| VALOR DA NOTA = R$ 2.550,00

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) | Base de Cálculo (R$) |Miquota (&) valor do 155 (R$)
0,00 0,00 2.550,00 00% 427,50 0,00

OUTRAS TT
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: &v. Rio Branco nº 25, 5º andar, tel 151: weweve procon.rj gov br
- Data de vencimento do ISS desta NFS-e: 03/04/2019.

- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 16312 Série E, emitido em 15/03/2019.

https://notacarioca.rio.gov.br/contribuinte/notaprint.aspx?ccm=1 1045618&nf=16230&cod=HGVRHC5L 11
",5.494412422180176
85,86,"18/03/2019 NOTA CARIOCA - Nota Fiscal de Serviços Eletrônica - NFS-e - Prefeitura da Cidade do Rio de Janeiro

PREFEITURA DA CIDADE DO RIO DE JANEIRO 0016231
ços de SECRETARIA MUNICIPAL DE FAZENDA
ás NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e io TE tdeE
ed o 5 Código de Verificação
AMNSOBISA20050DSAID ST 117 0 .246.252.102 - NOTA CARIOCA - PEVQ D' LAR
PRESTADOR DE SERVIÇOS ” '%,

CPFICNPJ: 29.060,059/0001-57 Inscrição Municipal: 1.104,561-8
NomesRazão Social: LH BARRA RIO ADMIHISTRACÃO HOTEIS SPE LTDA

; Mome Fantasia: Hotel Laghetto Stilo Barra Rio
LAGHETTO

Selo Endereço: AVH LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012
Município: RIO DE JAMEIRO UF: RJ E-mail: recepcao(Dlaghettobarrariocombr
TOMADOR DE SERVIÇOS Ts
CPFICNPJ: 00,394,.411/0001-09 Inscrição Municipal: ---- Inscrição Estadual. ae P

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA

- dos Tres Poderes SH, PALACIO DO PLANALTO - Zona Civico-Administ . ma
Endereço: Cp; 70100-000 Tel: —

Município: BRASILIA ur: DF E-mail. magda.myrondpresidenciagoubr
DISCRIMINAÇÃO DOS SERVIÇOS

ersãao 08.76

ados Hospedagem:
Hospede: EDILBERTO LOPES DOS REIS
Qutros Hospedes: WYLLIAN LUIZ
UH: 1115

Tipo de UH: STILO TWIN
Reserva: l4á2Z1840

Checkin: 25/02/2019

Checkout: 04/03/2019

Grupo:
Diaria 2550,00

VALOR DA NOTA = R$ 2.550,00

Serviço Prestado

09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) | Base de Cálculo (R$) | Miquota (%) Valor do 155 (R$)
0,00 0,00 2.550,00 5,00% 127,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.096 de 154 0:2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: &x. Rio Branco nº 25, 5º andar, tel 151: nr procon.rj.gow dor
- Data de vencimento do ISS desta NFS-e: 03/04/2019.
- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 16313 Série E, emitido em 15/03/2019.

https://notacarioca.rio.gov.br/contribuinte/notaprint.aspx?cem=1 1045618&nf=16231&cod=PEVQDNAJ 11
",5.407358407974243
86,87,"LAGHETTO STILO BARRA RIO

Extrato de Conta k
[5] q sro
Nome : MIKE LAUREANO SILVA Uh: 721 O Qu” E
g me
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 142190%,' Rubrica &
o Rubr
Num. Doc:00394411000109 Class. Fiscal: Ad/Crl/Cr2: 2/0/0 % SP
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:LOUISEMACIEL
Brasília DF 70100-000 BRASIL Emissão: 04/03/2019--094-37
Chegada: 24/02/2019 14:22 Partida: 03/03/2019 11:30 der trinnE
Hóspede: SILVA, MIKE LAUREANO Num. Doc: 3912492786 Designação: Presidencia Da Republica
Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
24/0201:37 MIKE LAUREAM UH: 721 Diaria 721 290,00 290,00 FABIANOFERREIF
25/0200:45 MIKE LAUREAI UH: 721 Diaria 721 290,00 580,00 CAIOSOUZA
26/0200:5S MIKE LAUREAM UH: 721 Diaria 721 290,00 870,00 CAIOSOUZA
27/0201:5S MIKE LAUREAN UH: 721 Diaria 721 290,00 1.160,00 FABIANOFERREIR
28/0202:4C MIKE LAUREAI UH: 721 Diaria 721 290,00 1.450,00 FABIANOFERREIF
01/0303:32 MIKE LAUREAR UH: 721 Diaria 721 290,00 1.740,00 ROBERTAMADEIR?P
02/0301:43 MIKE LAUREAI UH: 721 Diaria 721 550,00 2.290,00 CAIOSOUZA

Totais: 2.290,00

Resumo do Extrato

ww]

Hóspede: SILVA, MIKE LAUF Designação: Presidencia Da Republica
Descrição Valor Total
Diaria 2290,00

",3.946439266204834
87,88,,1.6918072700500488
88,89,"LAGHETTO STILO BARRA RIO

gro, O,
Extrato de Conta o RA
Le o
K: AA &
Nome: ANDERSON GAVETTI DE CARVALHO Uh: 415 2 eis am.
q EIS game :
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 1421891 “ prá pu
Num. Doc:00394411000109 Class. Fiscal: ad/Crl/Cr2: 2/0/0 Eurico
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:LOUISEMACIELO 2
Brasília DF 70100-000 BRASIL Emissão: 04/03/2019-09: o |
Chegada: 24/02/2019 14:15 Partida: 03/03/2019 11:58 ta ab tita do!

Hóspede: CARVALHO, ANDERSON GAVE"" Num. Doc: 4513147083 Designação: Presidencia Da Republica

Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
74/0201:37 ANDERSON GAY UH: 4l5Diaria als 290,00 290,00 FABIANOFERREIF
25/0200:45 ANDERSON GAI UH: 415 Diaria 415 290,00 580,00 CAIOSOUZA
26/0200:58 ANDERSON GAI UH: 415 Diaria 415 290,00 870,00 CAIOSOUZA
27/0201:5S ANDERSON GAI UH: 415 Diaria 415 290,00 1.160,00 FABIANOFERREIF
28/0202:4C ANDERSON GAI UH: 415 Diaria 415 290,00 1.450,00 FABIANOFERREIF
01/0303:32 ANDERSON GAI UH: 415 Diaria 415 290,00 1.740,00 ROBERTAMADEIR?
02/0301:42 ANDERSON GAY UH: 415 Diaria 415 550,00 2.290,00 CAIOSOUZA

[] Totais: 2.290,00

Resumo do Extrato

Hóspede: CARVALHO, ANDE Designação: Presidencia Da Republica
Descrição Valor Total
Diaria 2290,00

",3.5719165802001953
89,90,"LAGHETTO STILO BARRA RIO
Extrato de Conta

Nome: ISAQUE SHIGUEFUJI Uh: 515
Empresa: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Reserva: 1421883 *
Num. Doc:00394411000109 class. Fiscal: Ad/Crl/Cr2: 2/0/0
Endereço:dos Três Poderes, SN PALACIO DO PLANALTO - Zona Funcionário:LOUISEMACIEL
Brasília DF 70100-000 BRASIL Emissão: 04/03/2019.:09:40.,40
Chegada: 24/02/2019 14:19 Partida:03/03/2019 10:00 ES Pº TRAIR E
—— cicero
Hóspede: SHIGUEFUJI, ISAQUE Num. Doc: 4268064087 Designação: Presidencia Da Republica
Data Origem Documento Descrição UH Hóspede(s) Empresa Saldo Usuário
24/0201:37 ISAQUE SHIGL UH: 515 Diaria 515 290,00 290,00 FABIANOFERREIF
25/0200:45 ISAQUE SHIGL UH: 515 Diaria 515 290,00 580,00 CAIOSOUZA
26/0200:58 ISAQUE SHIGL UH: 515 Diaria 515 290,00 870,00 CAIOSOUZA
27/0201:5S ISAQUE SHIGL UH: 515 Diaria 515 290,00 1.160,00 FABIANOFERREIF
28/0202:4C ISAQUE SHIGL UH: 515 Diaria 515 290,00 1.450,00 FABIANOFERREIF
01/0303:32 ISAQUE SHIGI UH: 515 Diaria 515 290,00 1.740,00 ROBERTAMADEIR?
02/0301:42 ISAQUE SHIGI UH: 515 Diaria 515 550,00 2.290,00 CAIOSOUZA

U Totais: 2.290,00
SE HÉÉÉÉ É É ÉRIIHIUUTUIRPES?TÍUDÉÁÉPÉAÁA ÉAÉ ÉAÉÁÃÉPR*É*ÁÉ* *<S£Z“*"" PAPASSRSS<AÁRSRMRMROUAAOA AA ? O O O ÔÔ TTÔ'* PP"") Tff]E€Õãmz

Resumo do Extrato

1] WWW

Hóspede: SHIGUEFUJI, ISAC Designação: Presidencia Da Republica
Descrição Valor Total
Diaria 2290,00

",3.6077046394348145
90,91,"+ 42/4905
Safrapay
Lud O VIA ESTABELECIMENTO

CNP )=29, 060, 05% UGui = 4
EST AL=0000000000414 E

TERH=19098146 DOC=29096/
14/03/2019 10:54:20  OHL-D
CARTÃO: CTLRTEA E FIOS IG
CREDITO À VISTA

VALOR: R$6870.00
NSLELGAMTBTATS  AUT=220669

ASSINATURA
INAPB210190211M

Safrapay

VISA - VIA CLIENTE
LAGHETTO RIO

AV LUCIO COSTA Db50
CNP T=24, 049, 05% 00h =""

ES AD=000900000044419

RO DE JANEIRO RJ

TERM=19098146 DUC=299967
14/03/2019 10:54:20  OML-D
CARTÃO; derreter AO5TO
CREDITO À VISTA :
VALOR: R$6870.00
NSLEIOMÓTUIATS AUT=220669
INAP82101902]1M

Ra n %
9 » a
2| [.$
Si play 8
| A L
A 4
",2.710303783416748
91,92,"14/03/2019 NOTA CARIOCA - Nota Fiscal de Serviços Eletrônica - NFS-e - Prefeitura da Cidade do Rio de Janeiro

PREFEITURA DA CIDADE DO RIO DE JANEIRO OO 161 66
SECRETARIA MUNICIPAL DE FAZENDA
NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e ud it
Código de werificação
pm - NOTA CARIOCA - EDUI-LFJC
PRESTADOR DE SERVIÇOS |
CPFICNPJ: 29.060,059/0001-57 Inscrição Municipal: 1.104.561-8 Inscrição Estadual:
NomeiRazão Social: LH BARRA RIO ADMINISTRAÇÃO HOTEIS SPE LTDA
Nome Fantasia: Hotel Laghetto Stilo Barra Rio
Endereço: AVH LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012
Município: RIO DE JANEIRO UF: RJ E-mail: recepcaofDlaghettobarrariocombr Y
TOMADOR DE SERVIÇOS e a pu pai dá |
CPFICNPJ: 00.394.411/0001-09 Inscrição Municipal: ---- Inscrição Estadual: === 000
NomeiRazão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA Ciao densas

dos Tres Poderes SN, PALACIO DO PLANALTO - Zona Civico-Administ Tel: ——

Endereço: crp: 70100-000
Município: BRASILIA UF: DF E-mail: magda.myrond)presidenciagoubr

DISCRIMINAÇÃO DOS SERVIÇOS

LAGHETTO
Sulto

ados Hospedagem:

ospede: MIKE LAUREANO SILVA

Qutros Hospedes: ALEX CAMARÇOS CONCEICÃO
UH: “721

Tipo de UH: STILO TWIN

Reserva: 1421905

Checkin: Z4/02/Z019

Checkout: 03/03/2019

Grupo:

Diaria 2Z290,00

VALOR DA NOTA = R$ 2.290,00

Serviço Prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) | Base de Cálculo (R$) Niquota ($) “valor do 155 (R$) Crédito p/ IPTU (R$)
0,00 0,00 2.290,00 5,00% 114,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: 4v. Rio Branco nº 25, 5º andar, tel 151: ever procon.r).gow br
- Data de vencimento do ISS desta NFS-e: 03/04/2019.

- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 16248 Série E, emitido em 14/03/2019.

https://notacarioca.rio.gov.br/contribuinte/notaprint.aspx?ccm=1 1045618&nf=16166&cod=FDUILFJC

11
",5.542785406112671
92,93,,1.7841823101043701
93,94,"14/03/2019 NOTA CARIOCA - Nota Fiscal de Serviços Eletrônica - NFS-e - Prefeitura da Cidade do Rio de Janeiro

PREFEITURA DA CIDADE DO RIO DE JANEIRO 0016168
SECRETARIA MUNICIPAL DE FAZENDA
NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e acao de GA
Código de werificação
- NOTA CARIOCA -
PRESTADOR DE SERVIÇOS

| CPFICNPJ: 29.060.059/0001-57 Inscrição Municipal: 1.104,561-8
I NomeiRazão Social: LH BARRA RIO ADMINISTRAÇÃO HOTEIS SPE LTDA

LAGHETTO Nome Fantasia: Hotel Laghetto Stilo Barra Rio
Selo Endereço: AVN LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012

Município: RIO DE JANEIRO UF: RJ

E-mail: recopenoçBlaghettobarrartasomir der

TOMADOR DE SERVIÇOS | Ee fes AEE

CPFICNPJ:  00,394,411/0001-09 Inscrição Municipal: ---- Inscrição Eédis! Elos RE ini nl

NomeiRazão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA
dos Tres Poderes 5H, PALACIO DO PLAHALTO - Zona Civico-Administ

Endereço: crp: 70100-000
Município: BRASILIA

Tel.: ----
UF: DF E-mail: magda.myrondpresidenciagonbr

DISCRIMINAÇÃO DOS SERVIÇOS

Nersao 08.76

ados Hospedagem:

Hospede: ISAQUE SHIGUEFUJI
Qutros Hospedes: FILIPE BELIZARIO DA SILVA
UH: 515

Tipo de UH: STILO TWIN
Reserva: láZ1883

Checkin: 24/02/2019
Checkout: 03/03/2019
Crupo:

Diaria Z230,00

VALOR DA NOTA = R$ 2.290,00

Serviço Prestado

09.01.01 - hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) | Base de Cálculo (R$) | Míquota (%) “valor do 155 (R$) Crédito p/ IPTU (R$)
0,00 0,00 2.290,00 5,00% 114,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: &x. Rio Branco nº 25, 5º andar, tel 151: we procon.rj gov dar
- Data de vencimento do I5S desta NFS-e: 0304/2019.

- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 16250 Série E, emitido em 14/03/2019.

https://notacarioca.rio.gov.br/contribuinte/notaprint.aspx?ccm=11045618&nf=161 68&cod=CMWRGJH5S 11
",4.910003900527954
94,95,"14/03/2019 NOTA CARIOCA - Nota Fiscal de Serviços Eletrônica - NFS-e - Prefeitura da Cidade do Rio de Janeiro

a qoenito, Om
Número cla ;
PREFEITURA DA CIDADE DO RIO DE JANEIRO a 7
SECRETARIA MUNICIPAL DE FAZENDA ê

NOTA FISCAL DE SERVIÇOS ELETRÔNICA - NFS-e
- NOTA CARIOCA -

PRESTADOR DE SERVIÇOS mega

CPFICNPI: 29.060.059/0001-57 Inscrição Municipal: 1.104.561-8 Inscrição Estacluel: — |

NomeiRazão Social: LH BARRA RIO ADMINISTRACAO HOTEIS SPE LTDA [À Mato Cad dd ául nd

LAGHETTO Mome Fantasia: Hotel Laghetto Stilo Barra Rio Tel.: 2135099000
Selo Endereço: AVH LUCIO COSTA 5650 - BARRA DA TIJUCA - CEP: 22630-012

Município: RIO DE JAMEIRO UF: RJ E-mail: recepcaof)laghettobarrariocombr

TOMADOR DE SERVIÇOS
CPFICNPJ:  00,394,.411/0001-09 Inscrição Municipal: ---- Inscrição Estadual: ----

Nome/Razão Social: SECRETARIA DE ADMINISTRACAO DA PRESIDENCIA DA REPUBLICA

. dos Tres Poderes 5H, PALÁCIO DO PLAHALTO - Zona Civico-Administ .
Endereço: CEp: 70100-000 Tel:

Município: BRASILIA ur: DF E-mail. magda.myrond)presidenciagonhr
DISCRIMINAÇÃO DOS SERVIÇOS

ersao 08.76
ados Hospedagem:
Hospede: ANDERSON GAVETTI DE CARVALHO
Qutros Hospedes: WILTUN MORAIS 5 CRUZ
UH: dis
Tipo de UH: STILO TWIN
Reserva: l421891
Checkin: 24/02/2019
Checkout: 03/03/2019
Grupo:
Diaria Z250,00

VALOR DA NOTA = R$ 2.290,00

Serviço Prestado

09.01.01 -hospedagem, de qualquer natureza, em hotéis

Deduções (R$) Desconto Incond. (R$) | Base de Cálculo (R$) Miquota (%) “valor do 155 (R$) Crédito p/ IPTU (R$)
0,00 0,00 2.290,00 5,00% 114,50 0,00

OUTRAS INFORMAÇÕES
- Esta NFS-e foi emitida com respaldo na Lei nº 5.098 de 15/10/2009 e no Decreto nº 32.250 de 11/05/2010
- PROCON-RJ: Av. Rio Branco nº 25, 5º andar, tel 151: ve procon.rj gov br
- Data de vencimento do I5S desta NFS-e: 03/04/2019.
- Esta NFS-e não gera crédito para abatimento no IPTU.
- Esta NFS-e substitui o RPS Nº 16249 Série E, emitido em 14/03/2019.

https://notacarioca.rio.gov.br/contribuinte/notaprint.aspx?ccm=1 1045618&nf=16167&cod=MBHRKDBG 11
",5.224732398986816
95,96,"Lucas Silva Santos Especialista Ag. Seg. Inst. 23661759817

E eonardo Macedo do Nascimento Ag. Seg. Inst. 43527097864 E
ue oao Marcos Oliveira dos Santos Ag. Seg. Inst. 42961987857 ES

Respeitosamente,
Wellington Neves Filgueiras Lima — Cel EB R/1
Coordenador-Geral de Operações e Segurança Presidencial
=>» WWW [ww >>>]
Referência: Caso responda este Ofício, indicar expressamente o Processo nº 00185.000971/2019-57 SEI nº 1043291

Palácio do Planalto - Anexo da Secretaria de Segurança Presidencial Via N2 Leste - 1º Andar - Brasília - DF — Telefone: (61) 3411-6800
CEP 70150-900 Brasília/DF - http://www.planalto.gov.br

",2.7896392345428467
96,97,"00185.000971/2019-57

qonto, O,
q (o

EA

gFis O 6

, o)
PRESIDÊNCIA DA REPÚBLICA Guy n

Gabinete de Segurança Institucional da Presidência da República Em >

Secretaria de Segurança e Coordenação Presidencial ni

Departamento de Segurança Presidencial
Coordenação-Geral de Operações de Segurança Presidencial

OFÍCIO Nº 157/2019/CGOSP/DSEG/SCP/GSI-PR
Brasília, 13 de fevereiro de 2019.

Ao Sr Secretário de Administração da Presidência da República
Assunto: Hospedagem de servidor na cidade do Rio de Janeiro-RJ.

Q Referência: Ofício nº 155/2019/CGOSP/DSEG/SCP/GSI-PR, de 11 Fev 19.

Solicito a Vossa Senhoria verificar a possibilidade de mandar providenciar a hospedagem, na cidade do Rio de Janeiro-RJ, dos servidores deste
Departamento, lotados no Escritório de Representação de São Paulo-SP, abaixo nomeados, integrantes da equipe de segurança e apoio a familiares do Sr
Presidente da República, nos períodos a seguir:

AGENTES DE SEGURANÇA DE INSTALAÇÕES: de 24 Fev a 03 Mar 19

pe or e o me | como | rumo | cem [om

[pm pesmmnemo pese free [ese
ES o TT CI
ED o O O E
[pm femea fem fem pra
[fm femme fm fam fame

AGENTES DE SEGURANÇA DE INSTALAÇÕES: de 25 Fev a 04 Mar 19

e or uma o me | cmo | mão | cm [om
Iº Sgt EB Edilberto Lopes dos Reis Asisene Ag. Seg. Pes. 45772029215 fe
ESSA yllian Luiz Esmíia e Condutor Veículo Seg 31198907827 E

oem abriel Marinho da Cunha Santos Ag. Seg. Inst. 43247086811 E

",5.054742813110352
